"address","categories/0","categories/1","categories/2","categories/3","categories/4","categories/5","categories/6","categories/7","categories/8","categoryName","city","countryCode","isAdvertisement","location/lat","location/lng","neighborhood","placeId","postalCode","rank","reviewsCount","searchPageLoadedUrl","searchPageUrl","searchString","state","street","title","totalScore","url"
"R. 226, 690 - Setor Leste Universitário, Goiânia - GO, 74610-130, Brasil","Bar","Restaurante","Restaurante de churrasquinho",,,,,,,"Bar","Goiânia","BR","false","-16.6742662","-49.241103","R. 226, 690","ChIJVeWPn4HxXpMR963MzPFL19U","74610-130","40","234","https://www.google.com/maps/search/bares/@-16.6593128,-49.2280379,15z/data=!4m2!2m1!6e5?hl=pt-BR&entry=ttu","https://www.google.com/maps/search/bares/@-16.65931277732615,-49.228037856737565,15z?hl=pt-BR","bares","Goiás","R. 226, 690","5 aula","4.4","https://www.google.com/maps/search/?api=1&query=bares&query_place_id=ChIJVeWPn4HxXpMR963MzPFL19U"
"Av. Ver. José Monteiro - Setor Negrão de Lima, Goiânia - GO, 74650-300, Brasil","Bar",,,,,,,,,"Bar","Goiânia","BR","false","-16.6577333","-49.247499","Av. Ver. José Monteiro","ChIJp5PUtKHzXpMR_rb_lpHAEh0","74650-300","42","13","https://www.google.com/maps/search/bares/@-16.6593128,-49.2280379,15z/data=!4m2!2m1!6e5?hl=pt-BR&entry=ttu","https://www.google.com/maps/search/bares/@-16.65931277732615,-49.228037856737565,15z?hl=pt-BR","bares","Goiás","Av. Ver. José Monteiro","BAR da MIRIAM caldos","4.8","https://www.google.com/maps/search/?api=1&query=bares&query_place_id=ChIJp5PUtKHzXpMR_rb_lpHAEh0"
"R. Ronnie Barbosa Vieira - Res. Vale dos Sonhos, Goiânia - GO, 74684-140, Brasil","Bares",,,,,,,,,"Bares","Goiânia","BR","false","-16.5971253","-49.2070517","R. Ronnie Barbosa Vieira","ChIJjTnAXw77XpMRYQt1pdVTKcI","74684-140","4","4","https://www.google.com/maps/search/bares/@-16.5933867,-49.2280379,15z?hl=pt-BR&entry=ttu","https://www.google.com/maps/search/bares/@-16.593386668021587,-49.228037856737565,15z?hl=pt-BR","bares","Goiás","R. Ronnie Barbosa Vieira","Sky Drinks Bartenders","4.3","https://www.google.com/maps/search/?api=1&query=bares&query_place_id=ChIJjTnAXw77XpMRYQt1pdVTKcI"
"Av. Esperança, 16 - Vila Itatiaia, Goiânia - GO, 74690-310, Brasil","Bar",,,,,,,,,"Bar","Goiânia","BR","false","-16.6079253","-49.2538708","Av. Esperança, 16","ChIJ51K0yzrzXpMRaqpOUrUj7hI","74690-310","6","2460","https://www.google.com/maps/search/bares/@-16.5933867,-49.2280379,15z?hl=pt-BR&entry=ttu","https://www.google.com/maps/search/bares/@-16.593386668021587,-49.228037856737565,15z?hl=pt-BR","bares","Goiás","Av. Esperança, 16","Mandala Cervejaria","4.5","https://www.google.com/maps/search/?api=1&query=bares&query_place_id=ChIJ51K0yzrzXpMRaqpOUrUj7hI"
"R. GB-14, 495 - Jardim Guanabara II, Goiânia - GO, 74683-535, Brasil","Bar",,,,,,,,,"Bar","Goiânia","BR","false","-16.6115805","-49.2163596","R. GB-14, 495","ChIJOQzkzZbyXpMR6UEv2d5Ggew","74683-535","15","37","https://www.google.com/maps/search/bares/@-16.5933867,-49.2280379,15z?hl=pt-BR&entry=ttu","https://www.google.com/maps/search/bares/@-16.593386668021587,-49.228037856737565,15z?hl=pt-BR","bares","Goiás","R. GB-14, 495","Buteco do Celião","4.4","https://www.google.com/maps/search/?api=1&query=bares&query_place_id=ChIJOQzkzZbyXpMR6UEv2d5Ggew"
"R. Nativo da Natividade, 183 - Res. Vale dos Sonhos, Goiânia - GO, 74684-280, Brasil","Bar",,,,,,,,,"Bar","Goiânia","BR","false","-16.5973766","-49.206326","R. Nativo da Natividade, 183","ChIJT5I5ohnzXpMRvlvX5SJsMk4","74684-280","20","9","https://www.google.com/maps/search/bares/@-16.5933867,-49.2280379,15z?hl=pt-BR&entry=ttu","https://www.google.com/maps/search/bares/@-16.593386668021587,-49.228037856737565,15z?hl=pt-BR","bares","Goiás","R. Nativo da Natividade, 183","Distribuidora de bebidas ponto 10","4.3","https://www.google.com/maps/search/?api=1&query=bares&query_place_id=ChIJT5I5ohnzXpMRvlvX5SJsMk4"
"R. 86, 464 - Qd. F33 Lt. 48 - St. Sul, Goiânia - GO, 74083-385, Brasil","Bar",,,,,,,,,"Bar","Goiânia","BR","false","-16.6876245","-49.2492104","R. 86, 464 - Qd. F33 Lt. 48","ChIJIcpsEO_xXpMRQlzPCV8y3Go","74083-385","65","159","https://www.google.com/maps/search/bares/@-16.6593128,-49.2280379,15z/data=!4m2!2m1!6e5?hl=pt-BR&entry=ttu","https://www.google.com/maps/search/bares/@-16.65931277732615,-49.228037856737565,15z?hl=pt-BR","bares","Goiás","R. 86, 464 - Qd. F33 Lt. 48","Bosque Bar","3.5","https://www.google.com/maps/search/?api=1&query=bares&query_place_id=ChIJIcpsEO_xXpMRQlzPCV8y3Go"
"R. Cento e Trinta e Quatro, 26000 - St. Oeste, Goiânia - GO, 74120-170, Brasil","Bar",,,,,,,,,"Bar","Goiânia","BR","false","-16.6895626","-49.2628942","R. Cento e Trinta e Quatro, 26000","ChIJSyB58WnxXpMRUe3Bs1Td5jI","74120-170","69","621","https://www.google.com/maps/search/bares/@-16.6593128,-49.2280379,15z/data=!4m2!2m1!6e5?hl=pt-BR&entry=ttu","https://www.google.com/maps/search/bares/@-16.65931277732615,-49.228037856737565,15z?hl=pt-BR","bares","Goiás","R. Cento e Trinta e Quatro, 26000","Bar Breguella's","4.2","https://www.google.com/maps/search/?api=1&query=bares&query_place_id=ChIJSyB58WnxXpMRUe3Bs1Td5jI"
"R. 86 Q F21 550 - St. Sul, Goiânia - GO, 74083-385, Brasil","Bar","Restaurante","Petiscaria",,,,,,,"Bar","Goiânia","BR","false","-16.6867992","-49.2489292","R. 86 Q F21 550","ChIJp0oQ_3PxXpMRnZJ9dXG6vq8","74083-385","75","2496","https://www.google.com/maps/search/bares/@-16.6593128,-49.2280379,15z/data=!4m2!2m1!6e5?hl=pt-BR&entry=ttu","https://www.google.com/maps/search/bares/@-16.65931277732615,-49.228037856737565,15z?hl=pt-BR","bares","GO","R. 86 Q F21 550","Quintal 86","4.3","https://www.google.com/maps/search/?api=1&query=bares&query_place_id=ChIJp0oQ_3PxXpMRnZJ9dXG6vq8"
"Av. Santo Onofre, Qd 04 - Lt 15 - Vila Jardim São Judas Tadeu, Goiânia - GO, 74685-470, Brasil","Restaurante","Petiscaria",,,,,,,,"Restaurante","Goiânia","BR","false","-16.6187545","-49.2556716","Av. Santo Onofre, Qd 04 - Lt 15","ChIJ7dPXXhfzXpMRYpVNn69EFKs","74685-470","23","684","https://www.google.com/maps/search/bares/@-16.5933867,-49.2280379,15z/data=!4m2!2m1!6e5?hl=pt-BR&entry=ttu","https://www.google.com/maps/search/bares/@-16.593386668021587,-49.228037856737565,15z?hl=pt-BR","bares","Goiás","Av. Santo Onofre, Qd 04 - Lt 15","Royal Petiscaria","4.5","https://www.google.com/maps/search/?api=1&query=bares&query_place_id=ChIJ7dPXXhfzXpMRYpVNn69EFKs"
"Av. Alvicto Ozório Nogueira - Jardim Guanabara III, Goiânia - GO, 74683-500, Brasil","Bar com tabacaria",,,,,,,,,"Bar com tabacaria","Goiânia","BR","false","-16.6109274","-49.2176847","Av. Alvicto Ozório Nogueira","ChIJxzHa45zzXpMR6jpMCDmRd6M","74683-500","24","5","https://www.google.com/maps/search/bares/@-16.5933867,-49.2280379,15z/data=!4m2!2m1!6e5?hl=pt-BR&entry=ttu","https://www.google.com/maps/search/bares/@-16.593386668021587,-49.228037856737565,15z?hl=pt-BR","bares","Goiás","Av. Alvicto Ozório Nogueira","Império Hookah Lounge","5","https://www.google.com/maps/search/?api=1&query=bares&query_place_id=ChIJxzHa45zzXpMR6jpMCDmRd6M"
"R. GB-8, 1218-1276 - Jardim Guanabara II, Goiânia - GO, 74680-770, Brasil","Bar",,,,,,,,,"Bar","Goiânia","BR","false","-16.6158542","-49.2126147","R. GB-8, 1218-1276","ChIJjVogFEfzXpMRn4Nn_DGjdAc","74680-770","41","30","https://www.google.com/maps/search/bares/@-16.5933867,-49.2280379,15z/data=!4m2!2m1!6e5?hl=pt-BR&entry=ttu","https://www.google.com/maps/search/bares/@-16.593386668021587,-49.228037856737565,15z?hl=pt-BR","bares","Goiás","R. GB-8, 1218-1276","Distribuidora de bebidas Emporio prime","4.9","https://www.google.com/maps/search/?api=1&query=bares&query_place_id=ChIJjVogFEfzXpMRn4Nn_DGjdAc"
"R. 8, 485 - St. Central, Goiânia - GO, 74013-030, Brasil","Bar","Restaurante",,,,,,,,"Bar","Goiânia","BR","false","-16.6748395","-49.2593214","R. 8, 485","ChIJraqq4mHxXpMRo9eiEzoVpuY","74013-030","87","712","https://www.google.com/maps/search/bares/@-16.6593128,-49.2280379,15z/data=!4m2!2m1!6e5?hl=pt-BR&entry=ttu","https://www.google.com/maps/search/bares/@-16.65931277732615,-49.228037856737565,15z?hl=pt-BR","bares","Goiás","R. 8, 485","Zé Latinhas","4.4","https://www.google.com/maps/search/?api=1&query=bares&query_place_id=ChIJraqq4mHxXpMRo9eiEzoVpuY"
"R. 134, Sala 55 - St. Oeste, Goiânia - GO, 74120-170, Brasil","Bar",,,,,,,,,"Bar","Goiânia","BR","false","-16.6895947","-49.263191","R. 134, Sala 55","ChIJkwAxsg_xXpMRGzyjRA80IEM","74120-170","103","40","https://www.google.com/maps/search/bares/@-16.6593128,-49.2280379,15z/data=!4m2!2m1!6e5?hl=pt-BR&entry=ttu","https://www.google.com/maps/search/bares/@-16.65931277732615,-49.228037856737565,15z?hl=pt-BR","bares","Goiás","R. 134, Sala 55","Club Bar Pub","5","https://www.google.com/maps/search/?api=1&query=bares&query_place_id=ChIJkwAxsg_xXpMRGzyjRA80IEM"
"R. 8, 339 - St. Central, Goiânia - GO, 74013-030, Brasil","Bar",,,,,,,,,"Bar","Goiânia","BR","false","-16.6760598","-49.2588827","R. 8, 339","ChIJK4QmFzPxXpMR-BskIMxr8cs","74013-030","105","32","https://www.google.com/maps/search/bares/@-16.6593128,-49.2280379,15z/data=!4m2!2m1!6e5?hl=pt-BR&entry=ttu","https://www.google.com/maps/search/bares/@-16.65931277732615,-49.228037856737565,15z?hl=pt-BR","bares","Goiás","R. 8, 339","VHS - Livraria & Bar","4.6","https://www.google.com/maps/search/?api=1&query=bares&query_place_id=ChIJK4QmFzPxXpMR-BskIMxr8cs"
"Av. Cora Coralina - St. Sul, Goiânia - GO, 74080-445, Brasil","Bar",,,,,,,,,"Bar","Goiânia","BR","false","-16.6897013","-49.259321","Av. Cora Coralina","ChIJOabjQUXxXpMRhwh9rnbjR0g","74080-445","119","13","https://www.google.com/maps/search/bares/@-16.6593128,-49.2280379,15z/data=!4m2!2m1!6e5?hl=pt-BR&entry=ttu","https://www.google.com/maps/search/bares/@-16.65931277732615,-49.228037856737565,15z?hl=pt-BR","bares","Goiás","Av. Cora Coralina","Galpão 062 Bar & Hookah","4.6","https://www.google.com/maps/search/?api=1&query=bares&query_place_id=ChIJOabjQUXxXpMRhwh9rnbjR0g"
"R. Pau D'Arco, s/n - Pindorama, Goiânia - GO, 74692-023, Brasil","Restaurante","Bar",,,,,,,,"Restaurante","Goiânia","BR","false","-16.5641738","-49.2756637","R. Pau D'Arco, s/n","ChIJSXnR7oeMXpMRvRPaf8_HlQc","74692-023","4","698","https://www.google.com/maps/search/bares/@-16.5604236,-49.2624762,15z?hl=pt-BR&entry=ttu","https://www.google.com/maps/search/bares/@-16.560423613369306,-49.26247620000001,15z?hl=pt-BR","bares","Goiás","R. Pau D'Arco, s/n","Restaurante Sabor e Sossego","4.7","https://www.google.com/maps/search/?api=1&query=bares&query_place_id=ChIJSXnR7oeMXpMRvRPaf8_HlQc"
"R. RP-3, Qd. 08 Lt. 08 - Vila Atalaia, Goiânia - GO, 74691-430, Brasil","Bar",,,,,,,,,"Bar","Goiânia","BR","false","-16.5835663","-49.2627768","R. RP-3, Qd. 08 Lt. 08","ChIJkY5U6neNXpMRSH7QNscni2o",,"14","12","https://www.google.com/maps/search/bares/@-16.5604236,-49.2624762,15z?hl=pt-BR&entry=ttu","https://www.google.com/maps/search/bares/@-16.560423613369306,-49.26247620000001,15z?hl=pt-BR","bares","Goiás","R. RP-3, Qd. 08 Lt. 08","TJ Distribuidora de Bebidas","4","https://www.google.com/maps/search/?api=1&query=bares&query_place_id=ChIJkY5U6neNXpMRSH7QNscni2o"
"Residencial - R. Omari L. Martins, 177-1 - Nossa Morada, Goiânia - GO, 74690-838, Brasil","Bar",,,,,,,,,"Bar","Goiânia","BR","false","-16.5851535","-49.2570991","Residencial - R. Omari L. Martins, 177-1","ChIJBbI4uYmNXpMRkMOJqzUyJ_4","74690-838","1","38","https://www.google.com/maps/search/bares/@-16.560423613369306,-49.228037856737565,15z?hl=pt-BR","https://www.google.com/maps/search/bares/@-16.560423613369306,-49.228037856737565,15z?hl=pt-BR","bares","Goiás","Residencial - R. Omari L. Martins, 177-1","Bar Da Poliana","4.5","https://www.google.com/maps/search/?api=1&query=bares&query_place_id=ChIJBbI4uYmNXpMRkMOJqzUyJ_4"
"Av Alvicto Ozorio Nogueira, 173 Qd 50 Lt 1B, Av. Alvicto Ozório Nogueira, Sala 01 - Jardim Guanabara III, Goiânia - GO, 74683-500, Brasil","Bar",,,,,,,,,"Bar","Goiânia","BR","false","-16.6109864","-49.2177789","Av Alvicto Ozorio Nogueira, 173 Qd 50 Lt 1B, Av. Alvicto Ozório Nogueira, Sala 01","ChIJAXtGtyjzXpMRnGgY1V4P-bc","74683-500","8","0","https://www.google.com/maps/search/bares/@-16.560423613369306,-49.228037856737565,15z?hl=pt-BR","https://www.google.com/maps/search/bares/@-16.560423613369306,-49.228037856737565,15z?hl=pt-BR","bares","GO","Av Alvicto Ozorio Nogueira, 173 Qd 50 Lt 1B, Av. Alvicto Ozório Nogueira, Sala 01","Espettorium Bar e Petiscaria",,"https://www.google.com/maps/search/?api=1&query=bares&query_place_id=ChIJAXtGtyjzXpMRnGgY1V4P-bc"
"Av. Contorno, 137 - Jardim Guanabara, Goiânia - GO, 74675-240, Brasil","Bar",,,,,,,,,"Bar","Goiânia","BR","false","-16.6231617","-49.2219514","Av. Contorno, 137","ChIJCUTahcDzXpMRICmjskTKmfc","74675-240","20","6","https://www.google.com/maps/search/bares/@-16.560423613369306,-49.228037856737565,15z?hl=pt-BR","https://www.google.com/maps/search/bares/@-16.560423613369306,-49.228037856737565,15z?hl=pt-BR","bares","Goiás","Av. Contorno, 137","Morenas bar","4.8","https://www.google.com/maps/search/?api=1&query=bares&query_place_id=ChIJCUTahcDzXpMRICmjskTKmfc"
"Av. Otávio Lúcio - St. Estrela Dalva, Goiânia - GO, 74475-260, Brasil","Bar",,,,,,,,,"Bar","Goiânia","BR","false","-16.5914036","-49.3169182","Av. Otávio Lúcio","ChIJixjEK4WLXpMRf3RSs0bsrkM","74475-260","6","5","https://www.google.com/maps/search/bares/@-16.560423613369306,-49.29691454326245,15z?hl=pt-BR","https://www.google.com/maps/search/bares/@-16.560423613369306,-49.29691454326245,15z?hl=pt-BR","bares","Goiás","Av. Otávio Lúcio","Kaka Snooker Bar ''torneios ''","4.8","https://www.google.com/maps/search/?api=1&query=bares&query_place_id=ChIJixjEK4WLXpMRf3RSs0bsrkM"
"R. JC-08 - Jardim Curitiba, Goiânia - GO, 74481-030, Brasil","Bar",,,,,,,,,"Bar","Goiânia","BR","false","-16.6043879","-49.3395314","R. JC-08","ChIJMWRR56yLXpMR9V7T0qxALCA","74481-030","12","4","https://www.google.com/maps/search/bares/@-16.560423613369306,-49.29691454326245,15z?hl=pt-BR","https://www.google.com/maps/search/bares/@-16.560423613369306,-49.29691454326245,15z?hl=pt-BR","bares","Goiás","R. JC-08","Bar ""Marinho""","5","https://www.google.com/maps/search/?api=1&query=bares&query_place_id=ChIJMWRR56yLXpMR9V7T0qxALCA"
"R. JC 29 - Jardim Curitiba, Goiânia - GO, 74480-760, Brasil","Bar",,,,,,,,,"Bar","Goiânia","BR","false","-16.6089776","-49.3374375","R. JC 29","ChIJSTBbB8-KXpMRSgAX2szNQ-0","74480-760","14","5","https://www.google.com/maps/search/bares/@-16.560423613369306,-49.29691454326245,15z?hl=pt-BR","https://www.google.com/maps/search/bares/@-16.560423613369306,-49.29691454326245,15z?hl=pt-BR","bares","Goiás","R. JC 29","Dison Bar E Mercearia","4.6","https://www.google.com/maps/search/?api=1&query=bares&query_place_id=ChIJSTBbB8-KXpMRSgAX2szNQ-0"
"Av. Maria Pestana - Parque das Flores, Goiânia - GO, 74595-331, Brasil","Bar","Restaurante especializado em fish and chips","Restaurante",,,,,,,"Bar","Goiânia","BR","false","-16.6250216","-49.2892187","Av. Maria Pestana","ChIJL1_oq5j0XpMRNLaFP8bIbMY","74595-331","17","463","https://www.google.com/maps/search/bares/@-16.560423613369306,-49.29691454326245,15z?hl=pt-BR","https://www.google.com/maps/search/bares/@-16.560423613369306,-49.29691454326245,15z?hl=pt-BR","bares","Goiás","Av. Maria Pestana","Limas Bar","4.5","https://www.google.com/maps/search/?api=1&query=bares&query_place_id=ChIJL1_oq5j0XpMRNLaFP8bIbMY"
"R. VF-43 - Vila Finsocial, Goiânia - GO, 74465-140, Brasil","Bar",,,,,,,,,"Bar","Goiânia","BR","false","-16.6253776","-49.3202584","R. VF-43","ChIJc4LXjX31XpMRIDFjCuYUekw","74465-140","28","0","https://www.google.com/maps/search/bares/@-16.5604236,-49.2969145,15z/data=!4m2!2m1!6e5?hl=pt-BR&entry=ttu","https://www.google.com/maps/search/bares/@-16.560423613369306,-49.29691454326245,15z?hl=pt-BR","bares","Goiás","R. VF-43","Bar do Lula",,"https://www.google.com/maps/search/?api=1&query=bares&query_place_id=ChIJc4LXjX31XpMRIDFjCuYUekw"
"R. JC-1 - Jardim Curitiba, Goiânia - GO, 74480-550, Brasil","Bar",,,,,,,,,"Bar","Goiânia","BR","false","-16.6109599","-49.3451987","R. JC-1","ChIJq8pP1LeKXpMRyNXUU99j_Xs",,"33","2","https://www.google.com/maps/search/bares/@-16.5604236,-49.2969145,15z/data=!4m2!2m1!6e5?hl=pt-BR&entry=ttu","https://www.google.com/maps/search/bares/@-16.560423613369306,-49.29691454326245,15z?hl=pt-BR","bares","Goiás","R. JC-1","Bar Do Ratinho","3","https://www.google.com/maps/search/?api=1&query=bares&query_place_id=ChIJq8pP1LeKXpMRyNXUU99j_Xs"
"Praça Vitória Régia, 161-115 - Jardim Botanico, Goiânia - GO, 74390-520, Brasil","Bar",,,,,,,,,"Bar","Goiânia","BR","false","-16.7230056","-49.380667","Praça Vitória Régia, 161-115","ChIJYUBvnKxZXpMRgu-SLg_d6e8","74390-520","1","22","https://www.google.com/maps/search/bares/@-16.7252389,-49.4002296,15z?hl=pt-BR&entry=ttu","https://www.google.com/maps/search/bares/@-16.725238886630713,-49.400229573049785,15z?hl=pt-BR","bares","Goiás","Praça Vitória Régia, 161-115","Distribuidora do tony","4.9","https://www.google.com/maps/search/?api=1&query=bares&query_place_id=ChIJYUBvnKxZXpMRgu-SLg_d6e8"
"791, R. dos Arcanjos, 741 - Jardim Botanico, Goiânia - GO, 74390-388, Brasil","Bar",,,,,,,,,"Bar","Goiânia","BR","false","-16.7228808","-49.3827543","791, R. dos Arcanjos, 741","ChIJ61EILL5YXpMRs6RLLvllt5E","74390-388","4","16","https://www.google.com/maps/search/bares/@-16.7252389,-49.4002296,15z?hl=pt-BR&entry=ttu","https://www.google.com/maps/search/bares/@-16.725238886630713,-49.400229573049785,15z?hl=pt-BR","bares","GO","791, R. dos Arcanjos, 741","barzinho do Val","4.7","https://www.google.com/maps/search/?api=1&query=bares&query_place_id=ChIJ61EILL5YXpMRs6RLLvllt5E"
"Condomínio Rio Branco, Goiânia - GO, 74390-650, Brasil","Bar com karaokê",,,,,,,,,"Bar com karaokê","Goiânia","BR","false","-16.7195757","-49.3783706",,"ChIJtbOaK95ZXpMRRvIaNyKz3MY",,"7","0","https://www.google.com/maps/search/bares/@-16.7252389,-49.4002296,15z?hl=pt-BR&entry=ttu","https://www.google.com/maps/search/bares/@-16.725238886630713,-49.400229573049785,15z?hl=pt-BR","bares","Goiás",,"Bar do Silva",,"https://www.google.com/maps/search/?api=1&query=bares&query_place_id=ChIJtbOaK95ZXpMRRvIaNyKz3MY"
"esquina com - Rua Alpha 07, R. Alpha-28, qd 16 - lt 11 - Alphaville Res., Goiânia - GO, 74393-650, Brasil","Bar e Grill",,,,,,,,,"Bar e Grill","Goiânia","BR","false","-16.7325256","-49.378156","esquina com - Rua Alpha 07, R. Alpha-28, qd 16 - lt 11","ChIJMSPLTv5ZXpMRdusQb-6QeZ4","74393-650","8","10","https://www.google.com/maps/search/bares/@-16.7252389,-49.4002296,15z?hl=pt-BR&entry=ttu","https://www.google.com/maps/search/bares/@-16.725238886630713,-49.400229573049785,15z?hl=pt-BR","bares","GO","esquina com - Rua Alpha 07, R. Alpha-28, qd 16 - lt 11","Cia do caldo","4.1","https://www.google.com/maps/search/?api=1&query=bares&query_place_id=ChIJMSPLTv5ZXpMRdusQb-6QeZ4"
"R. Oriente - Parque Industrial Joao Braz, Goiânia - GO, 74483-430, Brasil","Bar",,,,,,,,,"Bar","Goiânia","BR","false","-16.6879338","-49.3539804","R. Oriente","ChIJCzvCXeX1XpMRWwEGqjY4ZcU",,"11","6","https://www.google.com/maps/search/bares/@-16.7252389,-49.4002296,15z?hl=pt-BR&entry=ttu","https://www.google.com/maps/search/bares/@-16.725238886630713,-49.400229573049785,15z?hl=pt-BR","bares","Goiás","R. Oriente","Bar Ribeiro","4.2","https://www.google.com/maps/search/?api=1&query=bares&query_place_id=ChIJCzvCXeX1XpMRWwEGqjY4ZcU"
"Av. Ville, quadra 29 - lote 13 - Res. Center Ville, Goiânia - GO, 74369-023, Brasil","Bares","Bar",,,,,,,,"Bares","Goiânia","BR","false","-16.740301","-49.3452616","Av. Ville, quadra 29 - lote 13","ChIJn2GaHxL3XpMR5WRjedCOr-k","74369-023","2","0","https://www.google.com/maps/search/bares/@-16.7252389,-49.3657912,15z?hl=pt-BR&entry=ttu","https://www.google.com/maps/search/bares/@-16.725238886630713,-49.36579122978734,15z?hl=pt-BR","bares","Goiás","Av. Ville, quadra 29 - lote 13","Boate delírios drink's",,"https://www.google.com/maps/search/?api=1&query=bares&query_place_id=ChIJn2GaHxL3XpMR5WRjedCOr-k"
"Res. Solar Bougainville, Goiânia - GO, 74393-485, Brasil","Bar",,,,,,,,,"Bar","Goiânia","BR","false","-16.7335752","-49.3620674",,"ChIJm6bvo2v3XpMRXRdF84FWxh4",,"3","2","https://www.google.com/maps/search/bares/@-16.7252389,-49.3657912,15z?hl=pt-BR&entry=ttu","https://www.google.com/maps/search/bares/@-16.725238886630713,-49.36579122978734,15z?hl=pt-BR","bares","Goiás",,"Buteco do Amélio","5","https://www.google.com/maps/search/?api=1&query=bares&query_place_id=ChIJm6bvo2v3XpMRXRdF84FWxh4"
"Av. Eli Alves Forte, qd22/A24, sala 11/12 - Residential Eli Forte, Goiânia - GO, 74371-002, Brasil","Bar e Grill",,,,,,,,,"Bar e Grill","Goiânia","BR","false","-16.7331465","-49.3501112","Av. Eli Alves Forte, qd22/A24, sala 11/12","ChIJDUnJZhb3XpMRs9DwDFA3uDM","74371-002","5","311","https://www.google.com/maps/search/bares/@-16.7252389,-49.3657912,15z?hl=pt-BR&entry=ttu","https://www.google.com/maps/search/bares/@-16.725238886630713,-49.36579122978734,15z?hl=pt-BR","bares","Goiás","Av. Eli Alves Forte, qd22/A24, sala 11/12","Barão gastrobar","4.5","https://www.google.com/maps/search/?api=1&query=bares&query_place_id=ChIJDUnJZhb3XpMRs9DwDFA3uDM"
"Av. Jacinto Alves de Abreu, Q 23 - Lt 08 - Res. Vereda dos Buritis, Goiânia - GO, 74370-661, Brasil","Bar","Quadra de vôlei de praia",,,,,,,,"Bar","Goiânia","BR","false","-16.7180399","-49.3447614","Av. Jacinto Alves de Abreu, Q 23 - Lt 08","ChIJdcXPskD2XpMRz0Rl_-yHUQU","74370-661","19","238","https://www.google.com/maps/search/bares/@-16.7252389,-49.3657912,15z?hl=pt-BR&entry=ttu","https://www.google.com/maps/search/bares/@-16.725238886630713,-49.36579122978734,15z?hl=pt-BR","bares","Goiás","Av. Jacinto Alves de Abreu, Q 23 - Lt 08","Ilha Futevôlei","4.7","https://www.google.com/maps/search/?api=1&query=bares&query_place_id=ChIJdcXPskD2XpMRz0Rl_-yHUQU"
"Av. 2ª Radial, 1576 - Vila Redencao, Goiânia - GO, 74850-040, Brasil","Bares",,,,,,,,,"Bares","Goiânia","BR","false","-16.7158202","-49.2411113","Av. 2ª Radial, 1576","ChIJFboDVlbwXpMRjksTUmPvX6k","74850-040","1","733","https://www.google.com/maps/search/bares/@-16.7252389,-49.2280379,15z?hl=pt-BR&entry=ttu","https://www.google.com/maps/search/bares/@-16.725238886630713,-49.228037856737565,15z?hl=pt-BR","bares","Goiás","Av. 2ª Radial, 1576","Don Guina Pub","4.4","https://www.google.com/maps/search/?api=1&query=bares&query_place_id=ChIJFboDVlbwXpMRjksTUmPvX6k"
"130, Viela C. Dois, 2 - Vila Redencao, Goiânia - GO, 74845-452, Brasil","Bar",,,,,,,,,"Bar","Goiânia","BR","false","-16.7183854","-49.2435027","130, Viela C. Dois, 2","ChIJR1Rr_VfwXpMRQqosIamq61Y","74845-452","2","343","https://www.google.com/maps/search/bares/@-16.7252389,-49.2280379,15z?hl=pt-BR&entry=ttu","https://www.google.com/maps/search/bares/@-16.725238886630713,-49.228037856737565,15z?hl=pt-BR","bares","GO","130, Viela C. Dois, 2","Bar do Macgyver","4.5","https://www.google.com/maps/search/?api=1&query=bares&query_place_id=ChIJR1Rr_VfwXpMRQqosIamq61Y"
"Avenida São João, R. Cel. Benjamin Santos, 9 - 921 - Quadra 2 Lote 9 - Vila Maria Jose, Goiânia - GO, 74815-475, Brasil","Bar",,,,,,,,,"Bar","Goiânia","BR","false","-16.7112839","-49.2419866","Avenida São João, R. Cel. Benjamin Santos, 9 - 921 - Quadra 2 Lote 9","ChIJN53gVL7xXpMRpeQGcw51hu0","74815-475","10","6","https://www.google.com/maps/search/bares/@-16.7252389,-49.2280379,15z?hl=pt-BR&entry=ttu","https://www.google.com/maps/search/bares/@-16.725238886630713,-49.228037856737565,15z?hl=pt-BR","bares","GO","Avenida São João, R. Cel. Benjamin Santos, 9 - 921 - Quadra 2 Lote 9","Bar o miozim du goias","4.3","https://www.google.com/maps/search/?api=1&query=bares&query_place_id=ChIJN53gVL7xXpMRpeQGcw51hu0"
"R. 1069 - Vila Redencao, Goiânia - GO, 74850-235, Brasil","Bar",,,,,,,,,"Bar","Goiânia","BR","false","-16.7195873","-49.2435827","R. 1069","ChIJDaGhB1jwXpMRCBPUrIlNJWk","74850-235","15","85","https://www.google.com/maps/search/bares/@-16.7252389,-49.2280379,15z?hl=pt-BR&entry=ttu","https://www.google.com/maps/search/bares/@-16.725238886630713,-49.228037856737565,15z?hl=pt-BR","bares","Goiás","R. 1069","Bar Da Praça","4.6","https://www.google.com/maps/search/?api=1&query=bares&query_place_id=ChIJDaGhB1jwXpMRCBPUrIlNJWk"
